county_name,state,total_fires,pct_silent,pct_evac,extreme_fires,svi_score,pop_age65,pop_disability,pop_poverty,pop_no_vehicle,svi_minority,svi_housing,svi_socioeconomic,svi_household,lat,lon
Red Lake County,Minnesota,6,0.3333333333333333,0.0,0,0.0891,852,517,670,74,0.2399,0.3143,0.0216,0.2978,47.662,-96.091
Red River County,Texas,11,0.18181818181818182,0.0,0,0.6895,3016,1925,3516,159,0.6287,0.3796,0.7945,0.6783,33.835987,-95.170791
Redwood County,Minnesota,1,0.0,0.0,0,0.1794,3309,1714,2929,258,0.4085,0.3223,0.1047,0.3341,44.611246,-95.140747
Refugio County,Texas,4,0.0,0.0,0,0.9653,1499,1558,1798,212,0.9201,0.7133,0.91,0.9962,28.343,-97.225333
Renville County,Minnesota,1,0.0,0.0,0,0.2482,3110,1794,2895,369,0.4057,0.4375,0.118,0.4957,44.738076,-95.071135
Renville County,North Dakota,3,1.0,0.0,0,0.0245,438,223,268,29,0.0264,0.195,0.0363,0.0375,48.615,-101.639
Reynolds County,Missouri,13,0.3076923076923077,0.0,0,0.6354,1437,1868,1670,141,0.1985,0.5301,0.8575,0.3882,37.4617,-91.07955
Rich County,Utah,38,0.8947368421052632,0.0,0,0.2141,459,383,496,0,0.4117,0.1829,0.0811,0.8193,41.95575,-111.499
Richland County,Montana,6,0.3333333333333333,0.0,0,0.2644,1926,1500,1744,335,0.363,0.5132,0.2647,0.139,48.116944,-104.172222
Richland County,North Dakota,1,1.0,0.0,0,0.2459,3150,1986,2956,490,0.2984,0.7821,0.1091,0.1448,46.44041,-96.831169
Rio Arriba County,New Mexico,135,0.7703703703703704,0.007407407407407408,6,0.763,8155,6356,13033,532,0.9911,0.2545,0.7152,0.9437,36.016167,-106.067
Rio Blanco County,Colorado,207,0.7391304347826086,0.004830917874396135,0,0.5167,1041,1053,1364,54,0.4871,0.4184,0.5177,0.5937,40.6171,-108.6733
Rio Grande County,Colorado,15,0.9333333333333333,0.0,0,0.7868,2395,1915,2263,322,0.8616,0.721,0.5463,0.9214,37.911333,-106.410667
Ripley County,Missouri,5,0.2,0.0,0,0.476,2149,2578,3752,192,0.1572,0.1441,0.8231,0.4384,36.6463,-90.780383
Riverside County,California,841,0.6123662306777645,0.03210463733650416,0,0.8199,359162,279746,471059,30337,0.9504,0.6822,0.7948,0.6736,33.5982761,-116.2333998
Roberts County,South Dakota,3,1.0,0.0,0,0.6694,2041,998,3399,154,0.8291,0.5695,0.6481,0.5345,45.9482,-97.0927
Robertson County,Texas,2,0.0,0.0,0,0.8546,3425,3126,3581,499,0.8199,0.6322,0.707,0.9793,30.980752,-96.760553
Rock County,Minnesota,1,1.0,0.0,0,0.1304,1935,1111,1627,241,0.1696,0.4887,0.07,0.1594,43.65983796526879,-96.35717141779106
Roger Mills County,Oklahoma,18,0.7777777777777778,0.05555555555555555,0,0.2835,727,639,958,13,0.5065,0.0102,0.4664,0.7671,35.6174,-99.7002
Rolette County,North Dakota,45,0.9111111111111111,0.0,0,0.8934,1520,2096,4391,310,0.985,0.8947,0.8358,0.6847,48.858333,-99.8975
Roosevelt County,Montana,103,0.6601941747572816,0.0,0,0.7665,1255,1459,4559,324,0.9504,0.9042,0.7515,0.1724,48.11119,-105.200197
Roosevelt County,New Mexico,21,0.19047619047619047,0.0,0,0.951,2832,3669,5859,434,0.8743,0.9106,0.9182,0.8737,33.780686,-103.83572
Roseau County,Minnesota,21,0.5714285714285714,0.0,0,0.2504,2788,1641,2365,313,0.3016,0.5097,0.139,0.4069,48.295353,-95.552734
Rosebud County,Montana,139,0.37410071942446044,0.014388489208633094,1,0.9408,1373,1473,2684,215,0.8629,0.8536,0.9205,0.8839,45.3328,-106.3892
Routt County,Colorado,73,0.8767123287671232,0.0136986301369863,0,0.1314,4207,1681,3158,210,0.4613,0.2596,0.1985,0.0395,40.293988,-106.489406
Rusk County,Texas,44,0.25,0.0,0,0.7973,8888,7390,11652,695,0.7537,0.7248,0.7486,0.7464,31.910383,-94.788483
Russell County,Kansas,1,1.0,0.0,0,0.3226,1672,1102,1790,108,0.2914,0.1133,0.5857,0.3703,38.96347298442214,-98.70858026569302
Sabine County,Texas,40,0.725,0.0,0,0.5609,2997,2601,2934,200,0.4537,0.1327,0.8839,0.4868,31.10035,-93.955517
Sabine Parish,Louisiana,1,1.0,0.0,0,0.8848,4607,4662,8006,711,0.7121,0.5673,0.8724,0.973,31.69245,-93.8392
Sacramento County,California,516,0.748062015503876,0.0,0,0.7509,230399,192518,326606,34973,0.9084,0.7343,0.6255,0.636,38.2962226,-121.1596961
Saguache County,Colorado,12,0.9166666666666666,0.0,0,0.6608,1653,980,2084,47,0.7989,0.0652,0.8791,0.8177,38.083967,-106.372617
Saline County,Arkansas,3,1.0,0.0,0,0.2864,22633,19350,21168,1775,0.5011,0.3312,0.1502,0.6459,34.8249977,-92.6122396
Salt Lake County,Utah,63,0.7777777777777778,0.015873015873015872,0,0.4512,133703,116735,168593,21291,0.6777,0.552,0.3325,0.4044,40.771067,-112.098217
San Augustine County,Texas,41,0.6097560975609756,0.0,0,0.9885,2232,1902,3149,357,0.6828,0.972,0.9793,0.944,31.4623,-94.20005
San Benito County,California,221,0.6742081447963801,0.0,1,0.5094,8524,6899,9242,631,0.9564,0.1639,0.5072,0.6685,36.9096769,-121.3668161
San Bernardino County,California,827,0.6807738814993954,0.015719467956469165,4,0.8858,259927,243952,501642,29933,0.9726,0.7464,0.8896,0.7563,34.3124336,-117.3463809
San Diego County,California,787,0.7001270648030495,0.030495552731893267,0,0.7057,481993,331418,561304,62302,0.9007,0.8759,0.6281,0.2202,32.5943328,-117.0147196
San Francisco County,California,33,0.6363636363636364,0.0,0,0.482,142119,91697,135610,107954,0.9284,0.9561,0.2876,0.0302,37.66878233442048,-122.39675045013428
San Jacinto County,Texas,20,0.75,0.05,0,0.8091,6042,6003,7939,323,0.6347,0.2965,0.9329,0.875,30.4258,-95.1486
San Joaquin County,California,194,0.7680412371134021,0.0,0,0.8718,101414,93701,166596,12376,0.9637,0.7509,0.8075,0.8174,37.65460478985064,-121.4840698137414
San Juan County,Colorado,8,0.75,0.0,0,0.4276,166,43,182,13,0.5501,0.1168,0.7595,0.2179,37.651117,-107.8168
San Juan County,New Mexico,179,0.770949720670391,0.0,0,0.9669,19081,18866,45516,2507,0.9389,0.8234,0.9637,0.9201,36.707767,-107.895996
San Juan County,Utah,110,0.8909090909090909,0.0,1,0.9567,2257,3152,4594,391,0.8988,0.8794,0.8524,0.9688,37.992333,-109.35325
San Juan County,Washington,35,0.8857142857142857,0.0,0,0.1527,6227,2097,3098,400,0.3723,0.2179,0.2424,0.092,48.65255,-123.009583
San Luis Obispo County,California,511,0.7084148727984344,0.007827788649706457,0,0.5227,59439,36013,48761,4084,0.7038,0.7553,0.4254,0.2256,35.248198674487504,-120.38123130863823
San Mateo County,California,98,0.8469387755102041,0.0,0,0.2899,127520,65466,77460,14752,0.9351,0.7121,0.1292,0.0655,37.461972810547614,-122.28052711434432
San Miguel County,Colorado,52,0.8653846153846154,0.019230769230769232,2,0.2911,1331,426,1621,242,0.4378,0.5425,0.3758,0.0509,38.242167,-108.423667
San Miguel County,New Mexico,23,0.6956521739130435,0.0,1,0.9854,6224,6303,8940,851,0.9873,0.9866,0.8772,0.9593,35.4686667,-104.9
San Patricio County,Texas,7,0.42857142857142855,0.14285714285714285,0,0.9249,10384,13051,19217,1614,0.9354,0.7101,0.846,0.9761,28.044790604148844,-97.50532076558028
San Saba County,Texas,5,0.0,0.0,0,0.6389,1310,983,1371,41,0.7521,0.3522,0.6977,0.6561,30.99182,-98.924467
Sanders County,Montana,188,0.7659574468085106,0.0,2,0.5778,4027,2687,3950,311,0.3217,0.3643,0.8263,0.385,47.3541,-115.1283
Sandoval County,New Mexico,66,0.7272727272727273,0.0,0,0.3933,28150,20984,24423,1629,0.9122,0.1435,0.3201,0.6672,35.31276,-106.5409
Sanpete County,Utah,85,0.8117647058823529,0.0,1,0.5116,4072,3134,6907,240,0.4146,0.5507,0.6064,0.2743,39.15434,-111.77498
Santa Barbara County,California,202,0.6336633663366337,0.024752475247524754,1,0.8667,70948,47547,95923,9256,0.9065,0.9599,0.8419,0.3401,34.45547229170692,-119.76571798324586
Santa Clara County,California,334,0.7275449101796407,0.005988023952095809,1,0.3614,269943,163504,206855,37467,0.9612,0.8206,0.1349,0.0859,37.3668379,-122.1399646
Santa Cruz County,Arizona,115,0.4956521739130435,0.0,0,0.9383,8837,6141,15915,1000,0.9879,0.4092,0.987,0.9395,31.439992,-111.415873
Santa Cruz County,California,228,0.8596491228070176,0.0043859649122807015,0,0.6131,47668,31335,46138,5040,0.8225,0.9182,0.4948,0.1327,37.0399543,-121.7185615
Santa Fe County,New Mexico,68,0.7205882352941176,0.0,1,0.7633,40005,21458,33586,2882,0.91,0.7057,0.6462,0.692,35.788533,-105.85755
Sargent County,North Dakota,2,1.0,0.0,0,0.0251,866,486,393,43,0.2536,0.1059,0.0022,0.2253,46.386702,-97.274826
Scott County,Arkansas,23,0.9565217391304348,0.0,0,0.7537,2054,1990,2745,363,0.4658,0.5759,0.7146,0.9001,34.85698,-94.326088
Scotts Bluff County,Nebraska,1,0.0,0.0,0,0.7356,7190,5491,7376,901,0.6599,0.5733,0.5367,0.9507,41.92876,-103.7939
Searcy County,Arkansas,16,0.8125,0.0,0,0.517,1990,2062,2965,228,0.3484,0.3086,0.6847,0.5011,35.714619,-92.902528
Sebastian County,Arkansas,1,1.0,0.0,0,0.8696,21197,26471,36234,3257,0.6962,0.6491,0.7957,0.9675,35.25784,-94.18483
Sedgwick County,Colorado,2,0.5,0.0,0,0.6729,601,455,613,68,0.5978,0.3296,0.5059,0.9831,40.926054,-102.383127
Sedgwick County,Kansas,1,1.0,0.0,0,0.7292,79224,75438,111854,12110,0.7098,0.5562,0.6596,0.8123,37.634727,-97.256393
Seminole County,Oklahoma,99,0.5252525252525253,0.0,0,0.9523,4269,5504,8606,600,0.7502,0.8244,0.9542,0.9179,35.131944,-96.759444
Sequoyah County,Oklahoma,20,0.55,0.0,0,0.8183,7284,9192,13497,705,0.7693,0.4426,0.8912,0.8247,35.6325,-94.689167
Sevier County,Arkansas,1,1.0,0.0,0,0.825,2185,2212,5014,259,0.833,0.4804,0.8256,0.8864,34.12557,-94.11842
Sevier County,Utah,94,0.8723404255319149,0.010638297872340425,1,0.2886,3570,3137,4321,301,0.2485,0.4162,0.37,0.1931,38.75735,-112.47588
Shackelford County,Texas,7,0.0,0.0,0,0.3936,617,546,562,74,0.4445,0.3872,0.511,0.2119,32.696867,-99.26205
Shannon County,Missouri,12,0.4166666666666667,0.0,0,0.4429,1615,1495,1811,151,0.1508,0.4833,0.6052,0.266,37.276468,-91.407544
Sharp County,Arkansas,2,1.0,0.0,0,0.5838,4409,4185,5351,328,0.2364,0.2959,0.728,0.7808,36.20999,-91.614426
Shasta County,California,686,0.8163265306122449,0.021865889212827987,4,0.7649,38339,32564,38675,4360,0.5679,0.7919,0.6096,0.833,40.66590573230366,-122.33098454939136
Shawnee County,Kansas,1,1.0,0.0,0,0.6137,33276,23942,35787,5208,0.6398,0.7486,0.3869,0.7095,39.023404,-95.498861
Shelby County,Texas,10,0.4,0.0,0,0.8778,4307,3685,7945,565,0.7751,0.7598,0.77,0.9481,31.75445,-94.0107
Sherburne County,Minnesota,31,1.0,0.0,0,0.1047,11419,9147,9045,1410,0.3592,0.2612,0.0245,0.3799,45.464602,-93.555814
Sheridan County,Montana,19,0.5263157894736842,0.0,0,0.1642,834,633,601,45,0.3016,0.2052,0.2046,0.2304,48.3724,-104.5727
Sheridan County,Nebraska,1,0.0,0.0,0,0.3462,1326,905,995,94,0.5352,0.3891,0.2825,0.4318,42.299659,-102.414551
Sheridan County,North Dakota,1,1.0,0.0,0,0.0073,448,160,197,14,0.0264,0.0207,0.071,0.0325,47.501822,-100.758394
Sheridan County,Wyoming,81,0.6419753086419753,0.04938271604938271,2,0.2211,6758,3629,4427,529,0.265,0.49,0.2625,0.0872,44.782991,-106.949435
Sherman County,Oregon,70,0.6571428571428571,0.04285714285714286,0,0.3376,441,452,473,57,0.377,0.3503,0.3204,0.4773,45.934864,-120.692474
Shoshone County,Idaho,156,0.8333333333333334,0.0,0,0.7493,3082,3354,4196,260,0.3166,0.5877,0.8416,0.7359,47.587,-115.913
Sibley County,Minnesota,1,1.0,0.0,0,0.1139,2794,1858,2174,292,0.3675,0.3293,0.0624,0.168,44.6344,-94.2358
Sierra County,California,115,0.9391304347826087,0.02608695652173913,2,0.3522,909,422,564,34,0.3888,0.1654,0.5994,0.2599,39.77862520171078,-120.39449214935304
Sierra County,New Mexico,34,0.5294117647058824,0.0,0,0.7677,4132,3416,4054,393,0.7646,0.742,0.5746,0.8508,33.5519,-107.3735
Silver Bow County,Montana,93,0.8924731182795699,0.0,0,0.4534,6879,6702,8594,1025,0.2984,0.5797,0.4273,0.4403,46.2689,-112.3941
Sioux County,Nebraska,7,0.42857142857142855,0.0,0,0.3204,265,161,383,24,0.1572,0.315,0.3439,0.5676,42.8288,-103.6012
Sioux County,North Dakota,18,0.7777777777777778,0.0,0,0.9176,315,626,2070,140,0.9908,0.8104,0.9551,0.6166,46.095881,-100.658306
Siskiyou County,California,467,0.815845824411135,0.02569593147751606,2,0.7884,11610,7918,11734,1043,0.6185,0.7206,0.7649,0.7458,41.56895805848456,-122.65062046208187
Skagit County,Washington,159,0.8301886792452831,0.0,0,0.5982,27804,18424,22552,1996,0.6402,0.5619,0.4642,0.7426,48.5398,-121.8855
Skamania County,Washington,166,0.8072289156626506,0.006024096385542169,3,0.2345,2613,1548,2002,222,0.5011,0.3252,0.2619,0.1432,46.4638,-121.9017
Slope County,North Dakota,1,1.0,0.0,0,0.0134,226,150,142,4,0.0299,0.006,0.0977,0.1378,46.562867,-103.598883
Smith County,Texas,11,0.45454545454545453,0.0,0,0.8234,39803,28839,49817,3469,0.797,0.7735,0.7334,0.7916,32.076511,-95.516998
Snohomish County,Washington,202,0.8415841584158416,0.0,1,0.3557,116864,95677,99469,14205,0.7178,0.5832,0.2428,0.1919,48.3327,-121.4426
Socorro County,New Mexico,93,0.4946236559139785,0.0,0,0.8972,3296,3908,7068,243,0.9475,0.9637,0.7194,0.7948,33.9139,-107.568
Solano County,California,259,0.6602316602316602,0.011583011583011582,0,0.6201,74541,54458,65342,7158,0.9415,0.6787,0.4499,0.5186,38.2035622,-122.1556967
Somervell County,Texas,1,0.0,0.0,0,0.5135,1721,1075,1263,96,0.5597,0.6853,0.2959,0.6468,32.3036,-97.818
Sonoma County,California,510,0.7176470588235294,0.00392156862745098,0,0.5562,100577,57389,69139,9015,0.7706,0.7146,0.4108,0.4025,38.3861004,-122.7692991
Spink County,South Dakota,1,1.0,0.0,0,0.1381,1456,702,1169,105,0.1861,0.2587,0.1155,0.336,44.798856,-98.084275
Spokane County,Washington,500,0.732,0.016,1,0.5638,90324,82267,106185,15485,0.4871,0.8457,0.4181,0.419,47.6789,-117.2289
St. Charles County,Missouri,1,1.0,0.0,0,0.034,65171,44029,32032,5213,0.4308,0.118,0.0178,0.0764,38.6098575292103,-90.62373036822444
St. Francis County,Arkansas,1,1.0,0.0,0,0.9777,4027,4216,8631,1043,0.924,0.9284,0.9421,0.943,35.093,-90.95537
St. Louis City,Missouri,2,0.0,0.0,0,0.8139,43123,45925,87509,26457,0.8941,0.8438,0.8161,0.3668,38.629167,-90.183056
St. Louis County,Minnesota,59,0.7966101694915254,0.03389830508474576,2,0.3054,40686,28853,41561,7310,0.2816,0.7684,0.2542,0.0964,47.719886,-92.179442
Stafford County,Kansas,2,1.0,0.0,0,0.2272,876,609,845,39,0.4814,0.0671,0.1782,0.8031,38.135833,-98.475833
Stanislaus County,California,140,0.7285714285714285,0.0,0,0.8511,73575,69885,129462,9523,0.9252,0.5889,0.8482,0.8323,37.7858547,-120.7371373
Stanley County,South Dakota,12,0.6666666666666666,0.0,0,0.0452,655,407,208,36,0.3217,0.3213,0.0108,0.0579,44.154883,-100.414967
Stark County,North Dakota,1,1.0,0.0,0,0.3112,4398,3348,5267,685,0.3977,0.8425,0.1944,0.0865,46.88914,-102.26116
Starr County,Texas,7,0.2857142857142857,0.0,0,0.9905,7544,10113,32826,2002,0.999,0.7197,0.9978,0.9682,26.2425,-98.642778
Stearns County,Minnesota,1,1.0,0.0,0,0.4572,24575,17570,31838,3399,0.4725,0.8473,0.2673,0.3035,45.44826,-94.548726
Steele County,North Dakota,1,1.0,0.0,0,0.0299,469,154,341,5,0.015,0.1906,0.028,0.0783,47.6,-97.6543
Stephens County,Oklahoma,12,0.3333333333333333,0.08333333333333333,0,0.6892,8807,9194,11435,1143,0.5476,0.349,0.7114,0.8871,34.44947,-97.842062
Stephens County,Texas,4,0.0,0.0,0,0.9898,1818,1590,2444,315,0.6806,0.9752,0.9768,0.9539,32.73575,-98.5703
Stevens County,Minnesota,6,1.0,0.0,0,0.1728,1675,1081,1895,164,0.42,0.5555,0.0732,0.1435,45.5524,-95.9642
Stevens County,Washington,462,0.7359307359307359,0.012987012987012988,1,0.4652,11354,8794,10627,695,0.4248,0.4018,0.4613,0.5873,47.96432,-117.7775
Stillwater County,Montana,19,0.2631578947368421,0.0,0,0.0608,2193,1520,1177,125,0.2234,0.147,0.0379,0.2689,45.4827,-109.4616
Stone County,Arkansas,18,0.7777777777777778,0.0,0,0.7709,3387,3423,4806,361,0.2733,0.7299,0.7731,0.8336,36.047556,-92.334111
Stone County,Missouri,1,1.0,0.0,0,0.4337,9785,5973,8080,391,0.1037,0.3436,0.734,0.203,36.7263,-93.605717
Stonewall County,Texas,4,0.0,0.0,0,0.2994,270,187,296,11,0.6449,0.132,0.4769,0.2214,33.056767,-100.122533
Storey County,Nevada,18,1.0,0.0,0,0.1836,1526,930,457,35,0.4779,0.0108,0.3732,0.476,39.268697,-119.526696
Sublette County,Wyoming,69,0.9130434782608695,0.014492753623188406,0,0.1225,1959,1312,1118,28,0.265,0.1308,0.1238,0.3828,42.864825,-109.864197
Sully County,South Dakota,1,1.0,0.0,0,0.027,329,130,167,5,0.2062,0.042,0.0312,0.2234,44.927167,-100.601417
Summit County,Colorado,57,0.9649122807017544,0.0,0,0.1696,4604,1925,4399,356,0.5597,0.4725,0.2533,0.0095,39.4927,-106.162283
Summit County,Utah,72,0.875,0.013888888888888888,0,0.0509,5860,2489,3532,251,0.4556,0.091,0.0267,0.251,40.7352,-111.6101
Sutter County,California,27,0.8888888888888888,0.0,0,0.8641,15578,13485,23179,1770,0.9036,0.5883,0.8444,0.8874,39.3790426,-121.6892226
Sweet Grass County,Montana,26,0.6153846153846154,0.0,0,0.0242,909,529,543,51,0.2485,0.028,0.0678,0.1142,45.2177,-109.7698
Sweetwater County,Wyoming,89,0.6629213483146067,0.0,0,0.4722,5702,6702,7477,330,0.5616,0.4458,0.3703,0.6309,41.52962,-109.4841
Swift County,Minnesota,1,1.0,0.0,0,0.5119,2263,1601,2390,191,0.3503,0.3487,0.3204,0.9618,45.3096,-95.3117
Swisher County,Texas,1,0.0,0.0,0,0.9103,1208,1025,2645,194,0.9096,0.713,0.95,0.7766,34.377778,-101.55
Tama County,Iowa,2,0.5,0.0,0,0.4384,3373,1624,3909,210,0.5476,0.293,0.35,0.7292,41.999591,-92.643453
Taney County,Missouri,8,0.375,0.0,0,0.7941,12549,9518,14636,1051,0.377,0.9071,0.7887,0.5969,36.837807,-93.000533
Taos County,New Mexico,83,0.9156626506024096,0.0,1,0.6955,9577,6560,9745,618,0.9411,0.2895,0.6176,0.8972,36.730633,-105.551033
Tarrant County,Texas,5,1.0,0.0,0,0.7585,247826,206377,409027,32897,0.8982,0.5017,0.7792,0.6707,32.84756489545937,-97.47589048603432
Taylor County,Texas,2,0.0,0.0,0,0.7591,20948,20026,33697,2505,0.7655,0.7353,0.6363,0.7289,32.51784,-99.89025
Tehama County,California,414,0.7777777777777778,0.00966183574879227,2,0.9271,13008,12177,18128,1521,0.7213,0.7728,0.8253,0.9892,40.00948539613099,-122.454838094032
Teller County,Colorado,141,0.8652482269503546,0.014184397163120567,6,0.0496,5857,3390,3259,124,0.4416,0.0369,0.2256,0.0223,38.89605,-105.399
Terrell County,Texas,6,0.5,0.0,0,0.0859,295,230,60,14,0.8533,0.0025,0.0767,0.6812,29.145136,-103.013203
Terry County,Texas,1,0.0,0.0,0,0.9828,1749,1549,4007,330,0.9325,0.9128,0.9625,0.9462,33.18081,-102.15305
Teton County,Idaho,47,0.7872340425531915,0.0,0,0.2052,1516,663,2111,58,0.5294,0.1266,0.4041,0.0932,44.3245,-110.7276
Teton County,Montana,44,0.6590909090909091,0.0,0,0.3662,1428,779,1333,158,0.1985,0.6825,0.3633,0.1919,47.4811,-112.8704
Teton County,Wyoming,103,0.8640776699029126,0.019417475728155338,1,0.1693,3887,1326,2449,183,0.5352,0.5861,0.1005,0.0468,43.847958,-110.25874
Texas County,Missouri,13,0.46153846153846156,0.0,0,0.8575,5194,5834,8384,765,0.2854,0.8702,0.9675,0.5183,37.596833,-91.985333
Texas County,Oklahoma,1,1.0,0.0,0,0.9084,2504,2524,6686,256,0.9112,0.8368,0.8562,0.8476,36.627081,-101.217061
Thomas County,Kansas,1,0.0,0.0,0,0.1247,1382,1182,1297,100,0.2628,0.1572,0.1021,0.3948,39.5395256,-100.8411704
Thomas County,Nebraska,6,0.8333333333333334,0.0,0,0.0019,204,79,72,8,0.3675,0.0038,0.0213,0.0207,41.891333,-100.29995
Throckmorton County,Texas,6,0.0,0.0,0,0.1581,367,214,409,16,0.4496,0.0143,0.4375,0.2428,33.05906,-99.23346
Thurston County,Nebraska,1,1.0,0.0,0,0.798,828,811,2072,172,0.9443,0.6831,0.7786,0.6188,42.178411665060366,-96.47691422070336
Thurston County,Washington,136,0.7058823529411765,0.007352941176470588,0,0.3939,52793,41363,46319,5370,0.6424,0.5024,0.3026,0.3443,47.0375,-122.897778
Tillamook County,Oregon,15,0.9333333333333333,0.0,0,0.6507,7315,5692,5548,560,0.4839,0.6955,0.4795,0.8256,45.66017,-123.44467
Tillman County,Oklahoma,6,0.3333333333333333,0.0,0,0.9125,1418,1677,2020,204,0.805,0.4639,0.8597,0.9994,34.0635,-98.936167
Titus County,Texas,5,0.4,0.0,0,0.8995,4525,4052,10098,504,0.9052,0.6252,0.8956,0.9227,33.090324,-94.897422
Todd County,Minnesota,7,0.42857142857142855,0.0,0,0.5915,5580,3396,5407,596,0.363,0.7331,0.4031,0.7763,46.359983,-94.623613
Todd County,South Dakota,35,0.9428571428571428,0.0,0,0.9475,681,721,6117,407,0.9971,0.9914,0.9605,0.3026,43.237118,-100.856804
Tom Green County,Texas,2,0.0,0.0,0,0.8113,19007,16290,23999,2153,0.8673,0.8304,0.6204,0.7957,31.46344,-100.35369
Tooele County,Utah,175,0.6857142857142857,0.005714285714285714,0,0.1766,6659,8140,7791,831,0.5269,0.238,0.1206,0.3204,40.156944,-112.36475
Toole County,Montana,3,0.3333333333333333,0.0,0,0.6023,886,818,1211,122,0.4273,0.959,0.6112,0.0703,48.994167,-112.265278
Torrance County,New Mexico,60,0.6833333333333333,0.0,1,0.7712,3274,3518,5713,279,0.881,0.4047,0.8142,0.7776,34.533333,-106.2215
Towner County,North Dakota,1,1.0,0.0,0,0.2297,485,311,529,32,0.4222,0.02,0.4311,0.5784,48.670829,-98.839321
Traill County,North Dakota,1,1.0,0.0,0,0.0697,1568,878,1050,190,0.2692,0.4493,0.0293,0.0576,47.217279,-97.409119
Travis County,Texas,7,0.7142857142857143,0.0,0,0.5702,133532,115523,218954,29601,0.882,0.7805,0.5527,0.0935,30.264746663316785,-97.64137322300203
Treasure County,Montana,24,0.3333333333333333,0.0,1,0.0719,152,104,163,17,0.0757,0.3143,0.0859,0.0745,45.9087,-107.3382
Trinity County,California,298,0.8825503355704698,0.016778523489932886,2,0.7206,4396,2467,5351,242,0.5444,0.5107,0.769,0.7388,40.421494868220854,-123.23846765812029
Trinity County,Texas,21,0.7142857142857143,0.0,0,0.9185,3630,3152,3640,578,0.574,0.7518,0.8552,0.9879,31.094583,-95.1537
Tulare County,California,331,0.6918429003021148,0.015105740181268883,2,0.9147,54353,55250,147245,6643,0.9707,0.5705,0.9602,0.8524,36.766884891245695,-119.1702203761088
Tulsa County,Oklahoma,1,0.0,0.0,0,0.7846,99114,90125,155784,16294,0.7859,0.6039,0.7547,0.7871,36.243333,-96.060278
Tuolumne County,California,373,0.7560321715817694,0.01876675603217158,2,0.6319,14987,11142,9272,1266,0.5415,0.6876,0.5501,0.622,37.8382142,-120.5072221
Turner County,South Dakota,1,1.0,0.0,0,0.0725,1873,879,1467,83,0.0579,0.078,0.0853,0.4693,43.543501822277904,-97.0097576860052
Twin Falls County,Idaho,85,0.6823529411764706,0.0,2,0.5756,14589,12053,20764,1172,0.5854,0.3837,0.6185,0.6405,42.19467,-114.2857
Tyler County,Texas,26,0.38461538461538464,0.0,0,0.9319,4417,4495,5297,477,0.5501,0.951,0.8842,0.9103,30.9736,-94.53985
Uinta County,Wyoming,44,0.8409090909090909,0.022727272727272728,0,0.2803,3203,3371,3069,283,0.3824,0.6526,0.1136,0.391,41.331321,-110.346358
Uintah County,Utah,134,0.7611940298507462,0.0,0,0.5297,4055,4449,7136,362,0.5294,0.5081,0.5644,0.4216,40.1614,-109.61
Umatilla County,Oregon,130,0.5538461538461539,0.038461538461538464,0,0.9259,12822,13356,16799,1499,0.7448,0.9854,0.6697,0.9625,46.09526,-118.8997
Union County,Arkansas,1,0.0,0.0,0,0.6682,7129,6255,11019,777,0.7798,0.5479,0.5485,0.7668,33.384749,-92.703018
Union County,New Mexico,32,0.375,0.0,0,0.9526,898,835,1241,116,0.8584,0.9771,0.6666,0.9901,36.4045,-103.20218
Union County,Oregon,195,0.7538461538461538,0.010256410256410256,0,0.7187,5483,4460,6557,792,0.3675,0.9542,0.581,0.5285,45.2123,-118.364
Union County,South Dakota,1,0.0,0.0,0,0.0627,3072,1862,2116,176,0.314,0.076,0.0455,0.3726,42.8879937,-96.7071707
Upshur County,Texas,24,0.25,0.0,0,0.6017,7540,8130,11315,577,0.5425,0.259,0.6841,0.7817,32.552446,-95.137402
Upton County,Texas,2,0.5,0.0,0,0.77,539,328,970,82,0.9185,0.6567,0.6876,0.7092,30.885278,-101.901389
Utah County,Utah,127,0.7716535433070866,0.0,1,0.2555,51513,56278,100848,4720,0.5183,0.5011,0.1798,0.1963,40.2727,-111.7381
Val Verde County,Texas,1,0.0,0.0,0,0.9437,6647,6110,14332,802,0.9889,0.8877,0.8371,0.9329,29.277059,-100.846231
Valencia County,New Mexico,109,0.5871559633027523,0.027522935779816515,1,0.8823,14074,16064,21412,713,0.9561,0.6198,0.8307,0.9322,34.5952,-106.7642
Valley County,Idaho,240,0.7625,0.0125,7,0.1365,3103,1596,3100,149,0.0025,0.1196,0.482,0.043,44.9111111,-116.0977778
Valley County,Montana,26,0.2692307692307692,0.0,0,0.2027,1773,1217,1532,130,0.4416,0.2081,0.1998,0.3283,48.2175,-105.939722
Van Buren County,Arkansas,6,1.0,0.0,0,0.7763,4257,4154,5433,434,0.2164,0.6678,0.8101,0.8661,35.4400051715174,-92.33030000000002
Ventura County,California,334,0.7065868263473054,0.03293413173652695,2,0.6249,137596,94179,129820,11668,0.9017,0.6293,0.5921,0.3312,34.56518659543544,-118.68653011348216
Victoria County,Texas,4,0.0,0.0,0,0.9198,14916,13824,23389,2484,0.9052,0.8377,0.8606,0.8937,28.756667,-96.961944
Wabasha County,Minnesota,1,1.0,0.0,0,0.0986,4812,2685,2825,437,0.0983,0.2949,0.0449,0.3293,44.48467,-92.358627
